month,rows,mae_kw,rmse_kw,r2,mean_residual_kw,median_absolute_error_kw,p95_absolute_error_kw,max_absolute_error_kw
2015-08,13301,21.9626401585247,34.9248790738913,0.9898279243510661,3.2954666671422537,11.25298264629646,78.35789617453963,269.70996442067485
2015-09,17280,33.42752619464286,49.97699122688811,0.989229641823354,8.341435656294346,21.256639109043192,107.32182383452553,990.2645998495766
2015-10,17832,17.855506286118942,30.180386746412033,0.9864766592196816,2.6380724386327037,8.116873033782952,69.05953511370105,307.8583225184798
2015-11,17273,31.536136909685876,49.54402267237597,0.9925698018121468,-3.3624084467594804,17.798401950202845,107.2046087065913,573.5527867966377
2015-12,17856,30.238654136737157,45.77426983627446,0.9881080607669941,15.083184784210847,18.00602379770767,101.64109040810035,277.43389142382716
